,Unnamed: 0,text,intent,intentId,len,labels
3881,7724,The number of bound bank cards is reduced by 10 when the number of bound bank cards reaches 50.,Activity details when a user binds a specified bank card to recharge the mobile account for the first time and the recharge amount reaches 50 minus 10,2.28048815226133E+17,13,316
3882,2547,Huawei Pay forgets the payment password,Method of retrieving the payment password,00154201191187211121286ed4895296,11,163
3883,5534,Failed to read the transportation card.,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,7,58
3884,5484,Hello. Metro's on the black list.,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,11,58
3885,4194,What is real-name authentication?,What is real-name authentication?,00154140377750316543286ed488ffbf,7,87
3886,6556,Does nova 4e support transportation cards?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,13,29
3887,7045,In which cities can I use the bus card?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,12,20
3888,1376,"I am in the process of recharging Yangchengtong swipe card, recharge failure, I recharge in a time but only one valid money?",How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,35,211
3889,1025,Scan Huawei Pay to pay,What are the scan and payment code in my wallet?,00155313947935718914286ed488ffbf,9,230
3890,5810,"I lock the screen and open it again, it's always popping up. What should I do with Huawei Pay?",The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,16,49
3891,2715,"Submitted a self-help complaint, and then what?",Query of Huawei ID complaint progress,00154140377804317311286ed488ffbf,11,156
3892,6115,Xiamen SIM card activation failed.,Failed to add the transportation card to the Huawei Pay.,00154140377723915941286ed488ffbf,7,41
3893,5125,Why is my door key displayed? It's encrypted and cannot be read.,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,18,68
3894,6109,Why is the option of adding a transportation card not available on the Huawei Pay?,Failed to add the transportation card to the Huawei Pay.,00154140377723915941286ed488ffbf,18,41
3895,3532,Can I bind a non-my bank card to a quick payment?,Can I Bind a Bank Card That Is Not My Bank Card to Quick Payment?,00154140377750416572286ed488ffbf,16,113
3896,5465,Why does my phone fail to swipe my card when I take a bus?,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,12,58
3897,7453,What Is eID?,What Is eID?,00154140377719915878286ed488ffbf,6,6
3898,5924,How to Disable Pay,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,7,49
3899,4219,Why does the system display a message indicating that the bound card does not match the user information when the payment fails?,"The payment fails, and a message is displayed, indicating that the bound card does not match the user information.",00154140377750316541286ed488ffbf,21,85
3900,4341,How do I use H-coins?,What are H-coins and H-coins cards?,00154140377750316532286ed488ffbf,5,77
3901,325,My phone doesn't have the option of a transportation card.,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,13,286
3902,3542,What can I do if the system displays a message indicating that the payment fails after the bank deducts the fee successfully?,What can I do if the system displays a message indicating that the payment fails after the bank deducts the fee successfully?,00154140377750416570286ed488ffbf,18,111
3903,5253,The balance cannot be refunded.,Method of Refunding Balance of Yangcheng Pass Card,00154140377742916373286ed488ffbf,10,65
3904,5452,I can't swipe my card.,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,4,58
3905,6350,Then how to see my Shanghai transportation card card fee refund?,Service Fees for Opening and Deleting Transportation Cards,00154140377723915932286ed488ffbf,16,34
3906,6498,Want to get the flash payment function,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,7,29
3907,5990,How to disable the Huawei Pay?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,8,49
3908,4789,Can I install an access card in the current version?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,17,70
3909,1963,Does the HUAWEI nova 2i/Mate 7 support transportation cards?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,9,194
3910,3107,Ping An Bank credit cards.,Banks applying for credit card support,00154140377758916739286ed488ffbf,8,138
3911,4273,"What's a wallet, a bank card?",What is an Huawei Pay bank card?,00154140377750316537286ed488ffbf,7,81
3912,7824,How many caps and caps can I get?,Maximum number of times that a subscriber can enjoy the preference for top-up.,2.28050137178478E+17,10,319
3913,4299,How do I recharge my account with a H-coin card?,How do I recharge my account with a H-coin card?,00154140377750316534286ed488ffbf,10,79
3914,44,Deletes bank card transaction records from the wallet.,Querying and Deleting Bank Card Transaction Records in the Huawei Pay,00156826255845603137286ed4895296,12,311
3915,5664,I used to use an iPhone. Now I want to migrate my transportation card to Huawei. What can I do?,Can I change my mobile phone to another one?,00154140377723915955286ed488ffbf,27,52
3916,6501,Does my phone support bus cards?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,12,29
3917,6256,How can I return the balance if the transportation card is deleted?,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,11,40
3918,5817,Why does my mobile phone automatically jump to Huawei Pay?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,16,49
3919,3552,How many bank cards can be bound for quick payment?,How many bank cards can be bound for quick payment?,00154140377750416568286ed488ffbf,13,110
3920,7805,How do I know I don't get the full discount?,How to check whether a subscriber enjoys the preference of the mobile phone recharge balance deduction?,2.28051484892239E+17,17,323
3921,896,Unable to use facial recognition when swiping a bank card,What can I do if I can't use face verification when swiping my bank card after updating my Mate 20 Pro?,00155773449159500563286ed488d1a3,17,244
3922,1858,"I now open the traffic card has 4 reached the limit, can delete a Zhang Ran and then open a card in another city?",Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,42,194
3923,1994,Can Huawei Nova 2s be used in public transportation?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,13,194
3924,2899,"Hello, the mobile phone number that I signed in before is not used now, the password also forgot, is there any other way to sign in?",How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,36,153
3925,1729,I lost my phone.,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,6,195
3926,7496,I can't.,salutes,00148816742528531742005056a6636a,4,4
3927,1157,How do I cancel automatic password-free payment for the latest version of WeChat?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,17,224
3928,7530,Hello? Can I ask you a question?,salutes,00148816742528531742005056a6636a,10,4
3929,4864,How many access cards can be added?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
3930,7101,Does Hangzhou have no transportation card to be able to receive?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,15,20
3931,87,What can I do if my phone does not support Huawei Pay?,Bank card types that can be added to your wallet are not supported on NFC-enabled devices (not supported by Huawei Pay).,00156826207400703130286ed4895296,27,307
3932,2049,How can I retrieve my Huawei ID after deregistration?,How can I retrieve my Huawei ID after deregistration?,00154650377840847221286ed488dfeb,11,193
3933,1411,The payment page cannot be invoked during recharge at Lingnantong.,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,14,211
3934,6344,"Hello, Wuhan to delete the traffic card back to open the card fee?",Service Fees for Opening and Deleting Transportation Cards,00154140377723915932286ed488ffbf,20,34
3935,7478,eID Full Name,What Is eID?,00154140377719915878286ed488ffbf,5,6
3936,7244,I want to unbind the eID.,Deleting an eID,00154140377719915884286ed488ffbf,7,12
3937,6480,Does the balance change after I recharge my bus card?,Huawei Pay Traffic Card Recharge Not Received,00154140377723915928286ed488ffbf,12,30
3938,4867,What is the maximum number of access cards that can be added?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,11,70
3939,3938,Bank cards cannot be added.,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,10,93
3940,7636,"Yeah, sure.",salutes,00148816742528531742005056a6636a,2,4
3941,7070,Can I use Jinling Pass for my transportation card?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,10,20
3942,4615,How do I add a key to my phone?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,11,70
3943,3091,Why do I receive a bill when I have never used Huawei Pay?,The reason why the bill is received when the Huawei Pay has never been used.,00154140377758916741286ed488ffbf,19,140
3944,3997,An unknown error occurred when adding the bank card.,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,12,93
3945,7206,"When I opened the card, I said I'd get 20 back.",How to get an incentive payment after participating in an incentive activity,00154140377721215900286ed488ffbf,13,14
3946,992,Why can't I log out?,What can I do if I fail to deregister my Huawei ID?,00155367000316000246286ed488dfeb,6,232
3947,2495,"I have re-bound my Huawei payment bank card, but I forgot my original payment password and security issue. Now, I need to pay for a new bank card. What can I do?",Method of retrieving the payment password,00154201191187211121286ed4895296,51,163
3948,4393,What Is Quick Payment Bank Card?,What is a quick payment bank card?,00154140377750316529286ed488ffbf,10,74
3949,7136,What are the problems with Huawei Pay incentive activities?,Collection of questions about the Huawei Pay incentive activity,00154140377721215904286ed488ffbf,20,18
3950,6074,Submitting Huawei Pay Logs,Submitting Huawei Pay Logs,00154140377723915943286ed488ffbf,11,43
3951,4589,"What, my wallet doesn't have the door key option?",Number of keys and models that can be added,00154140377745116417286ed488ffbf,16,70
3952,7057,Beijing-Tianjin-Hebei traffic card can be used in Ningbo?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,15,20
3953,1755,Can I still transfer my traffic card if I lose my original cell phone?,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,17,195
3954,5917,Why does my phone not display Huawei Pay when I turn on it?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,13,49
3955,3567,What is the consumption of people's livelihood special business travel?,"Bank Bills Show ""Consumption of Special Business Trips for People's Livelihood""",00154140377750416565286ed488ffbf,11,108
3956,4527,The door card is successfully simulated and the door cannot be opened.,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,11,72
3957,3790,Unbinding a Payment Code,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,10,99
3958,4072,3102,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,4,93
3959,1028,Huawei Pay can't pay SF Express.,What are the scan and payment code in my wallet?,00155313947935718914286ed488ffbf,13,230
3960,2435,Can I reset my password now?,Method of retrieving the payment password,00154201191187211121286ed4895296,9,163
3961,7429,Method of Enabling the eID Service,Method of Enabling the eID Service,00154140377719915879286ed488ffbf,8,7
3962,473,Adding a smart home access card,How to add a smart home access card,00156343282098700030286ed488d1a3,8,279
3963,2528,Huawei payment password forgotten,Method of retrieving the payment password,00154201191187211121286ed4895296,8,163
3964,5933,"Excuse me, how do I close my wallet?",The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,10,49
3965,1419,Why cann't I recharge my transportation card now?,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,12,211
3966,1221,How do I disable Huawei VIP video membership?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,13,224
3967,2208,Can Zhangjiagang use Suzhou all - in - one card?,Usage scenario of the transportation card: applicable scope of the all-in-one card in each city,00154597944352547139286ed488dfeb,12,179
3968,1342,What can I do if the system displays a message indicating that the transaction fails when I swipe my transportation card?,"When I swipe my transportation card/door key, the system displays a message indicating that the transaction fails and I need to swipe my card again. What can I do?",00154890266672627667286ed4895296,16,215
3969,3935,Unable to add a bank card after removing it,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,10,93
3970,4612,Unable to add the key to the door,Number of keys and models that can be added,00154140377745116417286ed488ffbf,7,70
3971,4358,Can I withdraw H-coins?,What are H-coins and H-coins cards?,00154140377750316532286ed488ffbf,8,77
3972,6312,Card swiping fails in Tianjin Metro because the manual window does not process the card swiping.,Card swiping failure is not handled in the manual service window of Tianjin Metro.,00154140377723915934286ed488ffbf,15,36
3973,1100,Why is my cell phone always in cash? I'm gonna file a complaint.,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,20,225
3974,6635,I have changed my mobile phone to another brand. Can I transfer my transportation card to another brand?,Introduction to Traffic Card Migration,00154140377723915920286ed488ffbf,21,26
3975,779,How can I apply for a refund of the bus card opening fee?,Shanghai Public Transport Card Time-Limited Free-of-Charge Activities,00155952870990975660286ed488ffbf,13,255
3976,6956,Chongqing bus card for a long time to open ah!,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,10,20
3977,7801,"The first card binding cannot participate in the full reduction activity, and so can the re-participation activity.",What Can I Do If a Subscriber Fails to Participate in the Recharge or Deduction Campaign After the First Card Binding and Then Fails to Participate in the Campaign Again?,2.28051890951198E+17,20,324
3978,6884,How to Add Transportation Card in Huawei Pay,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,12,21
3979,7180,Will the incentive be deducted if it has been collected?,How to handle the incentive after order cancellation or goods return?,00154140377721215902286ed488ffbf,12,16
3980,4658,Why is there no access card option on my phone?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,13,70
3981,263,What should I do if I can't open my wallet by double-tap the power button after updating 9.1.0.135?,"After the system version is updated to EMUI 9.1.X, the wallet cannot be opened by double pressing the power button when NFC is disabled.",00156436585749801896286ed488ffbf,25,290
3982,5784,How do I disable Huawei Pay?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,8,49
3983,4725,Why can I add only five door cards?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
3984,876,Greentown: 0 yuan,HuaweiPay Greentown card issuing activity with a time limit of CNY0,00155807426623101030286ed488ffbf,6,248
3985,558,Indicates whether to charge a service handling fee for recharging or withdrawing change.,Indicates whether to charge a service handling fee for recharging or withdrawing change.,00156317389577700113286ed488ffbf,14,275
3986,3352,Why can't I get into the subway by swiping my bank card and keep reminding me of my failure?,How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,21,122
3987,1450,Huawei Pay Traffic Card Recharge Failure,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,11,211
3988,3748,Alipay's payment code can be lifted in Huawei Pay?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,18,99
3989,6466,"I recharged the card, but it doesn't show up.",Huawei Pay Traffic Card Recharge Not Received,00154140377723915928286ed488ffbf,12,30
3990,3816,Payment code in the Alipay or Huawei Pay lift?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,16,99
3991,1232,How do I disable automatic renewal for HUAWEI CLOUD services?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,15,224
3992,3943,Unable to add a bank card,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,7,93
3993,4101,How can I query the device card number?,What is the device card number?,00154140377750316547286ed488ffbf,7,91
3994,3124,Which models have the invoice function?,Models that support the invoice function,00154140377758916737286ed488ffbf,9,136
3995,1886,Why can't I open Hefei Tong?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,12,194
3996,579,How to Freeze My Change Card,How to freeze or unfreeze a change account?,00156317389577700106286ed488ffbf,10,274
3997,847,The Huawei Pay version cannot be upgraded to HiWallet 9.0.1.306.,What can I do if my HUAWEI P30 series phone cannot be updated to HiWallet 9.0.1.300?,00155894641805936807286ed488d1a3,22,252
3998,5093,Where can I add an access card?,Adding a Door Key,00154140377745116416286ed488ffbf,8,69
3999,3110,Which banks can apply for credit cards?,Banks applying for credit card support,00154140377758916739286ed488ffbf,10,138
4000,3709,Can bank card and express debit unbind from each other?,Method of Removing Bank Card from Online Payment,00154140377750316557286ed488ffbf,14,100
4001,1969,Why can I add only one card?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,13,194
4002,1072,Why the Bill Is Higher Than the Actual Consumption,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,11,225
4003,2104,Changing the phone number of a Huawei ID,"The message ""This phone number or email address has been registered. Please try again."" is displayed when you attempt to register a Huawei ID.",00154648200256609911286ed488d1a3,9,187
4004,3915,Do I need to remove the bound bank card before changing my phone?,How to deal with the bound bank card after the mobile phone is repaired or returned or replaced?,00154140377750316551286ed488ffbf,17,94
4005,3159,Does China Construction Bank Support Bus and Subway?,Which Bank Cards Can Be Used on Buses and Metros?,00154140377758916731286ed488ffbf,14,130
4006,7545,Is he here?,salutes,00148816742528531742005056a6636a,4,4
4007,4179,How is Huawei real-name registration system used?,What is real-name authentication?,00154140377750316543286ed488ffbf,7,87
4008,5855,Why does my phone automatically jump to the Huawei Pay screen when I unlock it?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,21,49
4009,6538,Does the Huawei P9 support quick payment?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,10,29
4010,4510,The key to the door. I added it. I swiped my card.,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,13,72
4011,3600,I tied up my bank card. I can't pay for it.,What can I do if the payment code of my wallet is unavailable?,00154140377750416560286ed488ffbf,12,103
4012,4926,Does Huawei Nova 3e support door keys?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,14,70
4013,3260,How can I use Huawei Pay to take a bus?,Method of Using Bank Card to Swipe Bus and Metro,00154140377758816727286ed488ffbf,15,126
4014,6398,Can I swipe a transportation card when the network is connected?,Do I need to connect to the Internet or open the Huawei Pay app when swiping a transportation card?,00154140377723915929286ed488ffbf,13,31
4015,5597,"Beijing, bus card swiping, display exception",Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,10,58
4016,2546,The Huawei Pay payment password is incorrect.,Method of retrieving the payment password,00154201191187211121286ed4895296,12,163
4017,5952,The Huawei Pay pops up first upon each startup. How do I set the Huawei Pay not to pop up?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,22,49
4018,1288,My wallet doesn't have a bus card page.,Why is there no swipe card on my Mates Huawei Pay?,00155124817331834263286ed4895296,12,221
4019,4579,I can't find the key service.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,8,70
4020,4388,Which bank cards can be used for quick payment?,What banks does the quick payment card support?,00154140377750316530286ed488ffbf,11,75
4021,2976,How can I change the real-name authentication?,Method of Deregistering Real-Name Authentication (Non-Authentication) on Huawei Pay,00154140377758916755286ed488ffbf,14,152
4022,4017,"Hello, my card status is incorrect.",Failed to Add a Bank Card,00154140377750316549286ed488ffbf,10,93
4023,262,"Excuse me why did my traffic card opened the shortcut that after double - click power source turns on, sometimes double - click power key cannot arouse traffic card?","After the system version is updated to EMUI 9.1.X, the wallet cannot be opened by double pressing the power button when NFC is disabled.",00156436585749801896286ed488ffbf,43,290
4024,6835,How do I add a bus card in the latest version?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,11,21
4025,4950,I thought all Huawei phones can be equipped with access cards.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,18,70
4026,1730,My phone was not working.,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,8,195
4027,10,Where's the Huawei Pay?,"Huawei Pay, no ants.",00156871434614409812286ed488d1a3,12,314
4028,1384,Why does the transportation card recharge fail?,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,11,211
4029,6670,"I used to take a bus and swipe my card once to get out of the car and deduct one dollar. Why did I deduct two dollars in the past two days when I swiped my card? Yesterday, I deducted three dollars. I saw that the money was deducted after I swiped my card once and the gate was exited.",Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,74,23
4030,2587,"I can't find the message that prompts me to enter my Huawei ID and password on my other Huawei phone, but I forgot my password.",Forgot your Huawei ID password,00154140377804317328286ed488ffbf,36,161
4031,505,The refund of the transportation card has failed for several days and there is no explanation yet.,Viewing the Refund Progress of Transportation Cards in the Huawei Pay,00156325994305300245286ed488ffbf,19,278
4032,3323,With the bank card to take the subway brush nfc gate machine how not to deduct fees?,How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,20,122
4033,2901,"Hi, I used to play games with my Huawei ID, but now I have changed my phone account to log in to a different one, and nothing is displayed. However, I need a password to log out. I don't know how much the password is.",How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,51,153
4034,6373,Is the fare for the transport card still 25 yuan?,Service Fees for Opening and Deleting Transportation Cards,00154140377723915932286ed488ffbf,13,34
4035,18,Give me the credit card records for my watch.,Querying the Consumption Records of the Huawei Pay Traffic Card on the Watch,00156870702207109794286ed488d1a3,9,313
4036,7841,How to see 50 minus 10 activities,Problem Set for the Activity of Subtracting 10 from 50 After Recharge,2.28047706973575E+17,12,315
4037,4126,The payment password cannot be set.,Changing the Payment Password,00154140377750316545286ed488ffbf,8,89
4038,3973,Why can't I tie up the Beijing bank card?,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,13,93
4039,2267,What is the interconnection card for?,Guide to the Use of Beijing-Tianjin-Hebei Interconnection Card,00154520543848022279286ed488ffbf,10,173
4040,3367,"Hello, my bank card uses nfc this time brush Guangdong Province Foshan city bus all induction not, the traffic card also must induction two or three times ability swipe card successfully.",How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,48,122
4041,4967,When will Nova have a key card?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,14,70
4042,4357,Can I use H-coins offline?,What are H-coins and H-coins cards?,00154140377750316532286ed488ffbf,9,77
4043,3130,Deleting a Member Card,Method of deleting a member card,00154140377758916736286ed488ffbf,5,135
4044,4514,The key to the door is dead. What happened?,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,9,72
4045,5879,Why does the Huawei Pay screen pop up every time I open my phone?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,21,49
4046,3530,Can I Bind a Bank Card That Is Not My Bank Card to Quick Payment?,Can I Bind a Bank Card That Is Not My Bank Card to Quick Payment?,00154140377750416572286ed488ffbf,17,113
4047,4091,Unbinding a Bank Card,Method of Removing a Bank Card,00154140377750316548286ed488ffbf,5,92
4048,800,"Hello, the day before yesterday, I opened a Shanghai public transport card, card fees 20 yuan to return the next day, has not been returned so far is why?",Shanghai Public Transport Card Time-Limited Free-of-Charge Activities,00155952870990975660286ed488ffbf,41,255
4049,4742,"Mobile phones with the same access control can be added, but V10 cannot.",Number of keys and models that can be added,00154140377745116417286ed488ffbf,18,70
4050,2195,How to Use Shijiazhuang All-in-one Card in Shijiazhuang Metro,Application scenario of the transportation card: application scope of the transportation joint card in each city,00154639869480709881286ed488d1a3,17,181
4051,2612,What can I do if I need my Huawei ID and password after my phone is restored to its factory settings and powered on?,Forgot your Huawei ID password,00154140377804317328286ed488ffbf,30,161
4052,7085,Can Huawei Fu Ning metro be used?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,12,20
4053,2421,Retrieving the account password,Method of retrieving the payment password,00154201191187211121286ed4895296,6,163
4054,4821,"Hello, my wallet has no page to add a key to it.",Number of keys and models that can be added,00154140377745116417286ed488ffbf,16,70
4055,4212,Exit the payment screen after fingerprint verification,Exit the payment screen after fingerprint verification on the P10/P10 Plus,00154140377750316542286ed488ffbf,11,86
4056,2017,Can I add a bus card if the phone does not support NFC?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,18,194
4057,932,Payment failed. Why is the bank card not authenticated for payment?,"What can I do if I fail to make a payment using the Huawei Pay UnionPay payment code and the message ""Payment failed. The bank card has not enabled the authentication payment function."" is displayed?",00155549462386003298286ed488ffbf,19,239
4058,5689,Which transportation cards can be migrated to the new phone?,Can I change my mobile phone to another one?,00154140377723915955286ed488ffbf,13,52
4059,5636,Transfer traffic cards after changing mobile phones,Migrating Huawei Pay Transportation Cards,00154140377723915957286ed488ffbf,10,54
4060,171,"There is a publicity about the NetEase Select Product Line. If we use Huawei to pay for the product, why do we only reduce the gross profit by 80 cents when we deduct 30 from 60?",Rebate CNY30 for CNY60 or above in specific Huawei stores,00156679276570703228286ed488ffbf,31,295
4061,1951,Which models support the adding of transportation cards?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,12,194
4062,4223,What can I do if my bank card fails to be removed?,What can I do if my bank card cannot be removed?,00154140377750316540286ed488ffbf,12,84
4063,7482,What is eID in Chinese?,What Is eID?,00154140377719915878286ed488ffbf,9,6
4064,1796,What can I do if the front phone is faulty and cannot be powered on?,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,20,195
4065,7852,Why can't I select the option when I recharge the account with 50 yuan?,Problem Set for the Activity of Subtracting 10 from 50 After Recharge,2.28047706973575E+17,13,315
4066,3369,"Sorry, the metro card cannot be used for quick payment.",How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,11,122
4067,4565,Maximum number of access cards that can be added,Number of keys and models that can be added,00154140377745116417286ed488ffbf,11,70
4068,6944,How do I add a bus card?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,12,21
4069,1256,What's the deal with the Huawei Pay monthly cash bill?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,15,224
4070,1410,The payment page cannot be invoked during recharge in Lingnantong.,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,15,211
4071,5617,What should I do if my phone breaks down and I have money in my bus card?,What can I do if I have a traffic card balance after the phone is repaired or replaced?,00154140377723915962286ed488ffbf,15,55
4072,1258,Disable auto-renewal,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,6,224
4073,6948,9.0.2.300 How Do I Add a Transportation Card?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,16,21
4074,7238,How do I delete a driver's license?,Deleting an eID,00154140377719915884286ed488ffbf,7,12
4075,188,Guangxi card can not brush Harbin subway.,"No response when using Guangxi Transportation All-in-One Card in Harbin (bus, subway)",00156516119387100193286ed488d1a3,13,294
4076,2838,My phone card has been deregistered. What should I do if I forget my password?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,17,153
4077,1098,I have a question about the bill.,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,7,225
4078,320,I can't add the card.,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,8,286
4079,5026,Why can't I set the door key?,Adding a Door Key,00154140377745116416286ed488ffbf,9,69
4080,6829,Can I get a receipt for my bus card?,Obtain the top-up invoice of the Huawei Pay transportation card.,00154140377723915916286ed488ffbf,10,22
4081,3439,Select the Huawei Pay payment mode. The system displays a message indicating that the card is obtained.,Huawei Pay is not displayed on the third-party app payment screen.,00154140377758816720286ed488ffbf,14,119
4082,5123,My access card simulation failed.,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,9,68
4083,3037,What are the methods of using the invoice function?,Method of Using the Invoice Function,00154140377758916749286ed488ffbf,12,147
4084,6543,Can I add a transportation card on Huawei Mate 8?,Does my phone or wearable device support bank cards (cloud flash payment) or transportation cards?,00154140377723915925286ed488ffbf,16,29
4085,6873,How do I add an all-in-one card?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,8,21
4086,3717,How do I delete a used bank card that I pay for online?,Method of Removing Bank Card from Online Payment,00154140377750316557286ed488ffbf,13,100
4087,854,Random decrement of 5,"When Huawei Pay is used to pay for a maximum of five Huawei Pay accounts, a maximum of CNY99 will be deducted.",00155892841580536803286ed488d1a3,5,251
